4015.5		8024.6
4040.95		8459.9
3964.5		6805.32
3797.45		6857.09
3787.6		7628.59
3792.9		8237.99
3913.8		7495.88
3774.45		8510.5
3861.2		5944.15
3884.95		4121.3
3917.25		4832.02
3768.4		5646.27
3723.85		7667.49
3706.6		6034.44
3659.95		6340.0
3730.85		7284.36
3645.0		7063.9
3618.1		6433.88
3767.55		5360.77
3750.2		4699.12


